year	month	day	hour	temperature	rel_hum	wind_spd	wind_dir
2006	6	11	21:00	23.92	58.52	1.579	163.6
2006	6	11	21:30	22.58	64.41	1.672	167.1
2006	6	11	22:00	21.83	68.07	1.449	174.7
2006	6	11	22:30	21.31	70.5	1.554	157.1
2006	6	11	23:00	20.93	72.3	1.389	164.6
2006	6	11	23:30	20.67	73.6	1.494	168.3
2006	6	12	00:00	20.73	72.7	1.204	176.3
2006	6	12	00:30	20.84	71.9	1.147	168.5
2006	6	12	01:00	20.28	75.3	1.167	167
2006	6	12	01:30	19.91	77.3	1.161	181.7
2006	6	12	02:00	19.49	80.1	1.397	173.8
2006	6	12	02:30	18.87	83.8	1.481	173.7
2006	6	12	03:00	18.46	86.8	1.492	168.2
2006	6	12	03:30	18.09	89.3	1.758	166.2
2006	6	12	04:00	17.83	91.2	1.911	168.7
2006	6	12	04:30	17.68	92.2	1.679	171.3
2006	6	12	05:00	17.71	91.8	1.583	170.4
2006	6	12	05:30	17.69	91.4	1.433	174.4
2006	6	12	06:00	17.63	91.7	1.438	170.7
2006	6	12	06:30	18.03	89.5	1.32	171.7
2006	6	12	07:00	19.33	82.7	1.276	171.2
2006	6	12	07:30	21.14	73.4	1.311	164.6
2006	6	12	08:00	23.2	62.95	1.331	176.1
2006	6	12	08:30	25.46	53.23	0.975	184.4
2006	6	12	09:00	27.63	43.2	0.975	179.2
2006	6	12	09:30	28.98	43.42	1.404	98.1
2006	6	12	10:00	29.78	41.6	1.684	83.9
2006	6	12	10:30	31.03	38.65	1.518	70.9
2006	6	12	11:00	32.01	36.31	1.575	50.8
2006	6	12	11:30	33	33.67	1.389	38.63
2006	6	12	12:00	34.23	26.91	1.874	42.14
2006	6	12	12:30	35.4	20.3	1.729	13.77
2006	6	12	13:00	35.17	19.34	1.833	14.24
2006	6	12	13:30	34.78	22.55	2.166	8.95
2006	6	12	14:00	34.57	31.63	2.146	355
2006	6	12	14:30	34.31	37.71	2.101	352.8
2006	6	12	15:00	33.38	45.22	2.326	10.35
2006	6	12	15:30	33.29	48.28	2.159	356.8
2006	6	12	16:00	33.28	49.27	1.882	352.2
2006	6	12	16:30	32.93	50.74	1.737	351.4
2006	6	12	17:00	32.16	54.12	1.712	337.2
2006	6	12	17:30	31.76	55.44	1.899	340.9
2006	6	12	18:00	31.37	58.19	1.565	354.7
2006	6	12	18:30	31.09	58.38	1.205	1.831
2006	6	12	19:00	30.23	61.7	0.964	333
2006	6	12	19:30	29.16	67.24	0.513	352.2
2006	6	12	20:00	28.66	68.16	0.503	85.6
2006	6	12	20:30	28.32	44.86	1.08	157
2006	6	12	21:00	27.49	42.66	1.091	159.4
2006	6	12	21:30	26.07	47.78	1.174	163.4
2006	6	12	22:00	25.22	51.11	1.184	162.3
2006	6	12	22:30	24.24	56.93	1.216	167.2
2006	6	12	23:00	23.34	61.34	1.225	182.5
2006	6	12	23:30	22.42	65.73	1.288	175.9
2006	6	13	00:00	21.73	69.43	1.157	167.7
2006	6	13	00:30	21.24	71.9	1.226	168.2
2006	6	13	01:00	20.69	74.9	1.342	157.8
2006	6	13	01:30	19.95	79.9	1.599	158.2
2006	6	13	02:00	19.34	84.1	1.799	169.7
2006	6	13	02:30	19.09	86.9	2.025	174
2006	6	13	03:00	19.05	88.2	1.714	171
2006	6	13	03:30	19.08	88.7	1.478	175.8
2006	6	13	04:00	19.14	88.5	1.505	176.5
2006	6	13	04:30	18.99	88.9	1.374	174
2006	6	13	05:00	18.91	89.6	1.58	161.9
2006	6	13	05:30	19.02	89.3	1.634	169.9
2006	6	13	06:00	19.23	87.9	1.669	176.8
2006	6	13	06:30	19.71	84.8	1.627	183.6
2006	6	13	07:00	20.23	81.4	1.62	183.4
2006	6	13	07:30	20.76	79	1.663	177.7
2006	6	13	08:00	21.2	76.6	1.821	173.7
2006	6	13	08:30	22.29	70.9	1.743	179.8
2006	6	13	09:00	23.79	64.13	1.742	168
2006	6	13	09:30	26.07	54.07	1.925	179.3
2006	6	13	10:00	29.05	42.16	1.662	201.1
2006	6	13	10:30	31.33	33.59	1.395	215.5
2006	6	13	11:00	33.64	28.22	1.377	200.6
2006	6	13	11:30	35.18	25.32	1.301	203.5
2006	6	13	12:00	36.44	22.52	1.19	226.7
2006	6	13	12:30	37.65	19.12	1.128	242.2
2006	6	13	13:00	37.08	22.01	1.665	26.83
2006	6	13	13:30	36.48	22.96	2.177	36.36
2006	6	13	14:00	37.53	20.07	2.095	16.02
2006	6	13	14:30	37.56	19.66	1.893	24.44
2006	6	13	15:00	37.32	17.59	1.968	2.628
2006	6	13	15:30	35.89	20.56	2.228	3.21
2006	6	13	16:00	36.58	21.9	1.831	2.214
2006	6	13	16:30	37.37	20.05	1.57	9.06
2006	6	13	17:00	36.67	24.04	1.252	4.848
2006	6	13	17:30	36.65	23.38	1.053	340.8
2006	6	13	18:00	36.05	26.93	1.378	172.2
2006	6	13	18:30	33.47	32.45	1.727	205.7
2006	6	13	19:00	31.41	33.38	1.647	200.8
2006	6	13	19:30	29.52	35.52	1.535	187.2
2006	6	13	20:00	27.87	38.24	1.521	181.8
2006	6	13	20:30	26.59	39.53	1.267	176.4
2006	6	13	21:00	25.62	42.35	1.72	160.1
2006	6	13	21:30	24.65	47.93	1.978	167.8
2006	6	13	22:00	23.82	55.01	1.823	170.6
2006	6	13	22:30	22.87	64.76	1.995	172.7
2006	6	13	23:00	22.18	68.67	1.78	180.1
2006	6	13	23:30	22.25	66.27	1.991	188.3
2006	6	14	00:00	22.01	66.75	1.515	189.4
2006	6	14	00:30	21.63	68.71	1.315	192.1
2006	6	14	01:00	21.23	72	1.072	190.5
2006	6	14	01:30	21.11	74.6	1.13	184.3
2006	6	14	02:00	20.63	78.3	1.234	191.1
2006	6	14	02:30	19.95	82.5	1.206	178.2
2006	6	14	03:00	19.55	85.3	1.31	173.2
2006	6	14	03:30	19.4	85.8	1.158	171.8
2006	6	14	04:00	19.26	86.2	1.159	160.3
2006	6	14	04:30	19.38	84.7	1.073	161.1
2006	6	14	05:00	19.18	86.7	1.132	150.6
2006	6	14	05:30	19.19	86.3	1.395	161.1
2006	6	14	06:00	19.17	86.3	1.442	170.9
2006	6	14	06:30	19.33	85.6	1.366	165.7
2006	6	14	07:00	20	82.8	1.647	167.6
2006	6	14	07:30	21.39	74.5	1.603	180.7
2006	6	14	08:00	23.27	64.51	1.42	188.7
2006	6	14	08:30	24.93	56.67	1.438	190.3
2006	6	14	09:00	26.71	50.23	1.243	151.1
2006	6	14	09:30	28.21	46.56	1.361	139.2
2006	6	14	10:00	30.16	39.17	1.257	141.3
2006	6	14	10:30	32.32	35.7	1.269	82
2006	6	14	11:00	33.4	33.71	1.374	70.6
2006	6	14	11:30	34.16	29.34	1.529	43.22
2006	6	14	12:00	34.98	24.76	1.804	32.67
2006	6	14	12:30	35.9	24.33	1.989	16.25
2006	6	14	13:00	35.19	25.25	2.236	353.6
2006	6	14	13:30	35.45	29.47	2.278	353
2006	6	14	14:00	34.5	42.54	2.393	359.4
2006	6	14	14:30	34.5	44.22	2.009	358.4
2006	6	14	15:00	34.1	47.95	2.175	345.4
2006	6	14	15:30	34.02	49.12	2.037	341.1
2006	6	14	16:00	34.84	43.95	1.638	338.5
2006	6	14	16:30	35.36	41.76	1.484	345
2006	6	14	17:00	35.44	40.6	1.231	340
2006	6	14	17:30	36.04	29.81	1.662	256
2006	6	14	18:00	34.95	28.22	1.756	225.4
2006	6	14	18:30	32.76	32.26	1.602	219.5
2006	6	14	19:00	30.3	38.49	1.679	218.6
2006	6	14	19:30	28.26	44.18	1.303	194.6
2006	6	14	20:00	27.05	48.27	1.301	195.1
2006	6	14	20:30	25.87	54.63	1.599	181.5
2006	6	14	21:00	24.59	62.23	1.596	181.7
2006	6	14	21:30	23.71	66.58	1.677	194.1
2006	6	14	22:00	23.3	67.41	1.313	210.4
2006	6	14	22:30	23.1	67.53	0.988	207.2
2006	6	14	23:00	23	67.33	1.024	174.8
2006	6	14	23:30	22.78	68.54	0.822	162.8
2006	6	15	00:00	22.44	71.1	0.991	173.6
2006	6	15	00:30	22.1	74.2	1.157	168.2
2006	6	15	01:00	21.62	78.1	1.023	170
2006	6	15	01:30	21.44	78.7	1.069	154.6
2006	6	15	02:00	21.08	81.4	1.07	151
2006	6	15	02:30	20.84	82.5	0.975	149.2
2006	6	15	03:00	20.72	83.5	1.172	152.8
2006	6	15	03:30	20.61	83.8	1.079	151.3
2006	6	15	04:00	20.6	84.1	1.015	145.9
2006	6	15	04:30	20.54	83.8	0.907	147
2006	6	15	05:00	20.52	84.1	0.823	147.2
2006	6	15	05:30	20.45	84.1	1.003	143.4
2006	6	15	06:00	20.56	83.9	0.825	148.7
2006	6	15	06:30	21.11	81.3	1.225	152.1
2006	6	15	07:00	22.81	70.3	0.936	155.8
2006	6	15	07:30	25.68	51.76	1	155
2006	6	15	08:00	29.47	31.76	1.081	178.3
2006	6	15	08:30	30.99	29.11	1.587	179.2
2006	6	15	09:00	31.78	30.61	1.437	190.2
2006	6	15	09:30	32.37	33.08	1.833	197.4
2006	6	15	10:00	33.04	34	1.815	203.6
2006	6	15	10:30	33.67	33.5	1.836	198.7
2006	6	15	11:00	34.64	31.51	1.512	207.9
2006	6	15	11:30	35.28	30.63	1.85	212.5
2006	6	15	12:00	36.19	29.08	1.759	206.9
2006	6	15	12:30	36.71	29.19	1.73	211.9
2006	6	15	13:00	37.39	29.17	2.012	222.6
2006	6	15	13:30	37.64	28.99	2.191	225.7
2006	6	15	14:00	37.54	28.25	2.112	216.4
2006	6	15	14:30	36.87	28.32	2.284	205.7
2006	6	15	15:00	36.45	27.87	2.387	210.8
2006	6	15	15:30	35.64	29.65	2.362	215.6
2006	6	15	16:00	34.21	32.42	2.36	203.7
2006	6	15	16:30	33.27	33.41	2.252	201.4
2006	6	15	17:00	32.07	36.43	2.174	208.7
2006	6	15	17:30	30.8	38.19	2.187	201.2
2006	6	15	18:00	29.74	41.78	1.917	199.5
2006	6	15	18:30	28.3	46.28	2.004	202.3
2006	6	15	19:00	26.96	51.82	1.953	196.5
2006	6	15	19:30	25.64	58.94	1.592	201.6
2006	6	15	20:00	24.6	63.8	1.827	195.9
2006	6	15	20:30	23.98	65.84	1.714	198.4
2006	6	15	21:00	23.58	69.36	1.459	197.3
2006	6	15	21:30	23.28	71.1	1.462	184.4
2006	6	15	22:00	22.9	74.5	1.616	173.2
2006	6	15	22:30	22.56	77.1	1.708	174.9
2006	6	15	23:00	22.22	79.8	1.63	175.7
2006	6	15	23:30	22.14	77.5	1.224	191.5
2006	6	16	00:00	22.19	73.6	0.911	190
2006	6	16	00:30	22.05	74.7	1.074	185.5
2006	6	16	01:00	21.81	78.5	1.192	183.5
2006	6	16	01:30	21.41	84.5	1.336	206.2
2006	6	16	02:00	20.8	89.3	1.196	191.3
2006	6	16	02:30	20.68	89.8	1.101	192.8
2006	6	16	03:00	20.62	89.7	1.411	187.6
2006	6	16	03:30	20.52	90.5	1.534	190.7
2006	6	16	04:00	20.52	90.7	1.401	190.5
2006	6	16	04:30	20.53	90.6	1.297	195
2006	6	16	05:00	20.54	90.4	1.612	190.9
2006	6	16	05:30	20.52	90.9	1.435	193.5
2006	6	16	06:00	20.55	91.4	1.59	196.8
2006	6	16	06:30	20.91	88.3	1.456	193.7
2006	6	16	07:00	21.67	82.9	1.768	194.4
2006	6	16	07:30	22.5	78.3	1.82	197.8
2006	6	16	08:00	23.59	73.2	1.693	205.1
2006	6	16	08:30	24.91	67.16	1.615	199
2006	6	16	09:00	26.37	59.33	1.764	198.1
2006	6	16	09:30	28.4	47.49	1.621	210.6
2006	6	16	10:00	29.88	41.42	1.876	208.8
2006	6	16	10:30	31.28	36.63	1.834	198.7
2006	6	16	11:00	32.48	33.65	1.745	204.7
2006	6	16	11:30	33.65	30.54	1.757	200.5
2006	6	16	12:00	34.52	26.21	2.071	219.6
2006	6	16	12:30	35	25.42	2.247	231.9
2006	6	16	13:00	35.23	23.32	2.224	224.3
2006	6	16	13:30	35.62	22.1	2.035	232.8
2006	6	16	14:00	35.79	20.88	2.099	224.7
2006	6	16	14:30	35.5	22.24	2.204	229.8
2006	6	16	15:00	35.13	24.25	2.284	236.1
2006	6	16	15:30	34.9	25.86	2.081	219.8
2006	6	16	16:00	33.95	27.97	2.329	229
2006	6	16	16:30	33.26	28.49	2.362	238.3
2006	6	16	17:00	32.69	30.69	2.085	218.1
2006	6	16	17:30	31.97	32.8	1.919	229.9
2006	6	16	18:00	30.71	36.96	1.82	203.7
2006	6	16	18:30	29.55	41.13	1.736	204.1
2006	6	16	19:00	28.11	47.2	1.673	219
2006	6	16	19:30	26.78	53.32	1.287	220.1
2006	6	16	20:00	25.66	58.35	1.493	205.5
2006	6	16	20:30	24.89	63.6	1.469	200.7
2006	6	16	21:00	24.24	66.22	1.509	195.5
2006	6	16	21:30	23.88	66.47	1.369	191.5
2006	6	16	22:00	23.6	66.11	1.316	185.9
2006	6	16	22:30	23.32	66.59	1.268	185.2
2006	6	16	23:00	23	68.43	1.414	194.3
2006	6	16	23:30	22.46	76.1	1.145	203.6
2006	6	17	00:00	21.81	81.8	1.394	197
2006	6	17	00:30	21.45	83.6	1.256	185.9
2006	6	17	01:00	21.13	85.2	1.101	187.7
2006	6	17	01:30	20.97	86.8	1.324	190.3
2006	6	17	02:00	20.86	88.2	1.277	179.5
2006	6	17	02:30	20.7	89.3	1.301	183.1
2006	6	17	03:00	20.67	89.4	1.392	178.7
2006	6	17	03:30	20.68	89	1.544	188.3
2006	6	17	04:00	20.66	88.1	1.537	189.9
2006	6	17	04:30	20.58	87.3	1.567	195.3
2006	6	17	05:00	20.41	87.5	1.139	195.8
2006	6	17	05:30	20.22	87.1	1.174	198.6
2006	6	17	06:00	20.11	85.6	1.427	180.6
2006	6	17	06:30	20.37	84	1.522	185.5
2006	6	17	07:00	21.08	80.3	1.729	193.6
2006	6	17	07:30	21.94	76.1	1.949	189.2
2006	6	17	08:00	22.98	71.4	1.902	183.3
2006	6	17	08:30	24.04	67.15	1.782	183.8
2006	6	17	09:00	25.4	60.97	1.686	181.5
2006	6	17	09:30	27.24	52.67	1.763	185.1
2006	6	17	10:00	29.05	44.89	1.856	182
2006	6	17	10:30	31.09	38.61	1.551	196.7
2006	6	17	11:00	32.37	36.78	1.415	205.9
2006	6	17	11:30	33.31	35.97	1.216	216.3
2006	6	17	12:00	34.65	34.06	1.242	228.6
2006	6	17	12:30	35.73	32.31	1.149	242.6
2006	6	17	13:00	36.66	30.54	1.262	150.4
2006	6	17	13:30	36.39	32.44	2.08	45.28
2006	6	17	14:00	35.37	33.94	2.732	27.29
2006	6	17	14:30	36.19	32.31	2.42	23.13
2006	6	17	15:00	36.45	30.68	2.282	8.29
2006	6	17	15:30	36.78	28.2	2.229	9.41
2006	6	17	16:00	36.24	29.41	2.255	18.79
2006	6	17	16:30	36.48	27.8	1.885	353.3
2006	6	17	17:00	36.48	26.99	1.706	346.4
2006	6	17	17:30	36.24	27.03	1.57	343.3
2006	6	17	18:00	35.47	27.99	1.599	323.5
2006	6	17	18:30	33.43	35.15	1.41	323.1
2006	6	17	19:00	32.44	37.02	0.505	322.8
2006	6	17	19:30	31.22	37.08	1.427	186.1
2006	6	17	20:00	28.52	42.57	1.803	181.5
2006	6	17	20:30	26.32	50.85	1.744	180
2006	6	17	21:00	24.87	55.96	1.607	175.4
2006	6	17	21:30	23.83	60.16	1.635	165.1
2006	6	17	22:00	23.23	64.99	1.426	164.7
2006	6	17	22:30	22.38	70.9	1.734	165.2
2006	6	17	23:00	21.88	74.4	1.587	168.7
2006	6	17	23:30	21.59	76.2	1.646	161.3
2006	6	18	00:00	21.27	77.8	1.867	158.2
2006	6	18	00:30	20.93	79.7	1.465	168.4
2006	6	18	01:00	20.66	81.4	1.377	170.9
2006	6	18	01:30	20.4	82.9	1.446	177.8
2006	6	18	02:00	20.05	85.1	1.603	176.6
2006	6	18	02:30	19.8	86.9	1.304	181.2
2006	6	18	03:00	19.66	87.7	1.192	184.1
2006	6	18	03:30	19.53	88	1.131	175.2
2006	6	18	04:00	19.38	89.2	1.143	175.1
2006	6	18	04:30	19.24	89.8	1.05	174.3
2006	6	18	05:00	19.1	89.9	0.958	171.5
2006	6	18	05:30	19	89.6	0.887	150.8
2006	6	18	06:00	18.98	91.1	1.389	158.9
2006	6	18	06:30	19.39	88.8	1.19	159.9
2006	6	18	07:00	20.75	80	1.249	152.6
2006	6	18	07:30	20.87	79.8	1.487	148.5
2006	6	18	08:00	22.95	70.4	1.365	164
2006	6	18	08:30	24.45	62.21	1.298	149
2006	6	18	09:00	26.4	53.97	1.026	151.3
2006	6	18	09:30	29.92	38.35	0.624	141.4
2006	6	18	10:00	32.12	33.23	0.714	113.4
2006	6	18	10:30	32.15	34.39	1.279	71.8
2006	6	18	11:00	33.59	30.97	1.374	60.79
2006	6	18	11:30	34.93	26.71	1.131	20.74
2006	6	18	12:00	35.83	21.55	1.58	30.48
2006	6	18	12:30	36.16	15.52	1.957	30.84
2006	6	18	13:00	37.24	14.08	1.884	46.7
2006	6	18	13:30	36.31	16.11	2.077	31.03
2006	6	18	14:00	35.96	22.21	1.772	22.23
2006	6	18	14:30	36.64	27.82	1.3	57.16
2006	6	18	15:00	37.04	24.44	0.848	71.4
2006	6	18	15:30	37.16	27.3	0.855	186.6
2006	6	18	16:00	36.71	28.14	1.321	203.3
2006	6	18	16:30	36.91	27.83	1.362	222.7
2006	6	18	17:00	37.4	25.69	0.862	259.1
2006	6	18	17:30	37.86	25.01	0.697	210.1
2006	6	18	18:00	36.71	27.93	1.398	223.3
2006	6	18	18:30	34.74	33.86	1.546	205.2
2006	6	18	19:00	32.47	38.72	1.475	183.7
2006	6	18	19:30	30.19	44.7	1.54	174
2006	6	18	20:00	28.23	50.98	1.795	187.5
2006	6	18	20:30	27.02	54.79	1.421	184.9
2006	6	18	21:00	25.78	59.11	1.717	173.3
2006	6	18	21:30	24.35	64.95	1.832	173.5
2006	6	18	22:00	23.41	68.96	1.832	185.1
2006	6	18	22:30	22.74	71.8	1.702	186.5
2006	6	18	23:00	22.44	73.2	1.352	179.2
2006	6	18	23:30	22.33	73.4	1.081	184.4
2006	6	19	00:00	22.26	72.8	0.682	168.7
2006	6	19	00:30	21.96	74.6	0.839	161.4
2006	6	19	01:00	21.57	76.7	1.176	149.2
2006	6	19	01:30	21.02	79.2	1.364	155.8
2006	6	19	02:00	20.77	80.3	1.39	165.7
2006	6	19	02:30	20.89	79.4	1.036	142.2
2006	6	19	03:00	20.21	82.5	2.15	146.8
2006	6	19	03:30	19.38	86.7	2.151	170.2
2006	6	19	04:00	18.98	89.6	1.732	171
2006	6	19	04:30	18.91	90.3	1.422	162.3
2006	6	19	05:00	19.03	89.4	1.711	151.1
2006	6	19	05:30	18.77	91	2.098	157
2006	6	19	06:00	18.91	91.1	1.719	178.7
2006	6	19	06:30	19.39	88.9	1.721	166.1
2006	6	19	07:00	20.55	81.3	1.325	181
2006	6	19	07:30	23.31	66.32	1.086	199.4
2006	6	19	08:00	26.5	53.1	1.488	208.5
2006	6	19	08:30	28.17	45.03	1.427	231
2006	6	19	09:00	30.55	36.69	1.381	188.6
2006	6	19	09:30	32.37	31.1	1.243	209.5
2006	6	19	10:00	33.8	27.33	1.137	205.5
2006	6	19	10:30	33.82	26.85	1.295	194.7
2006	6	19	11:00	35.27	22.51	0.962	230.9
2006	6	19	11:30	36.75	18.69	1.108	216.3
2006	6	19	12:00	36.92	25.47	1.601	348.4
2006	6	19	12:30	37.05	24.31	1.316	17.39
2006	6	19	13:00	38.27	21.84	1.203	160.8
2006	6	19	13:30	38.59	21.99	1.827	204.8
2006	6	19	14:00	37.21	25.86	2.462	221.3
2006	6	19	14:30	35.89	27.48	2.231	224.4
2006	6	19	15:00	35.65	27.02	2.1	207.4
2006	6	19	15:30	35.08	28.08	2.241	213.2
2006	6	19	16:00	34.72	29.67	2.094	207.9
2006	6	19	16:30	34.02	31.56	1.863	203.4
2006	6	19	17:00	33.68	32.06	1.838	215.4
2006	6	19	17:30	33.06	32.94	1.688	204.7
2006	6	19	18:00	31.97	34.56	1.771	204.7
2006	6	19	18:30	30.84	36.55	1.822	209.7
2006	6	19	19:00	29.1	40.27	1.735	218.8
2006	6	19	19:30	27.62	42.87	1.596	210.9
2006	6	19	20:00	26.5	46.9	1.185	213.4
2006	6	19	20:30	25.52	50.26	1.519	197.3
2006	6	19	21:00	24.6	52.5	1.401	181.7
2006	6	19	21:30	24.1	52.1	1.249	191.8
2006	6	19	22:00	23.82	53.18	1.122	192.9
2006	6	19	22:30	23.37	58.48	1.089	178.3
2006	6	19	23:00	23.04	60.45	1.063	164.9
2006	6	19	23:30	22.36	65.76	1.341	157.7
2006	6	20	00:00	21.54	71.9	1.502	163.4
2006	6	20	00:30	21.06	75.2	1.766	163.8
2006	6	20	01:00	20.5	79.1	1.848	163.9
2006	6	20	01:30	19.94	82.2	1.611	170.6
2006	6	20	02:00	19.46	84.3	1.456	176
2006	6	20	02:30	19.07	86.8	1.803	176
2006	6	20	03:00	18.76	88	1.93	172.1
2006	6	20	03:30	18.3	90.7	1.921	181.1
2006	6	20	04:00	18.16	92.8	1.756	194.6
2006	6	20	04:30	18.12	93.5	1.612	188.4
2006	6	20	05:00	18.14	93.7	1.482	195.7
2006	6	20	05:30	18.27	92.8	1.392	185.9
2006	6	20	06:00	18.34	92.4	1.012	177.6
2006	6	20	06:30	18.72	90.5	1.141	178.2
2006	6	20	07:00	19.89	85	1.533	179.2
2006	6	20	07:30	21.09	79.7	1.938	194.2
2006	6	20	08:00	22.21	75.2	1.786	207.2
2006	6	20	08:30	23.73	67.73	1.893	195.4
2006	6	20	09:00	25.12	61.35	2.042	176.6
2006	6	20	09:30	26.74	53.46	1.948	183.4
2006	6	20	10:00	28.82	45.25	1.515	176.1
2006	6	20	10:30	31.05	37.2	1.131	183.4
2006	6	20	11:00	32.79	30.83	1.001	149.4
2006	6	20	11:30	34.47	26.81	1.12	120.2
2006	6	20	12:00	35.37	24.5	1.625	50.62
2006	6	20	12:30	35.62	23.25	1.839	38.58
2006	6	20	13:00	36.06	19.78	2.073	50.09
2006	6	20	13:30	35.49	24.11	2.398	40.55
2006	6	20	14:00	35.14	26.82	2.37	36.07
2006	6	20	14:30	35.81	23.37	2.315	19.05
2006	6	20	15:00	36.43	22.62	2.035	359.9
2006	6	20	15:30	36.04	24.76	1.706	345.9
2006	6	20	16:00	36.38	23.73	1.698	263.5
2006	6	20	16:30	35.93	22.88	2.253	231.7
2006	6	20	17:00	34.69	24.81	2.156	227
2006	6	20	17:30	33.33	26.21	2.234	234.1
2006	6	20	18:00	31.71	30.73	1.848	206.7
2006	6	20	18:30	30.16	32.62	1.837	202.7
2006	6	20	19:00	28.54	37.88	1.85	188.5
2006	6	20	19:30	26.94	43.74	1.836	189.7
2006	6	20	20:00	25.65	49.05	1.601	195.5
2006	6	20	20:30	24.69	52.32	1.6	195.4
2006	6	20	21:00	24.16	54.82	1.529	181.5
2006	6	20	21:30	23.79	57.39	1.553	180.3
2006	6	20	22:00	23.35	60.75	1.478	180.3
2006	6	20	22:30	22.81	64.39	1.465	182.4
2006	6	20	23:00	22.44	66.36	1.473	182
2006	6	20	23:30	22.1	68.98	1.588	175.2
2006	6	21	00:00	21.69	71.5	1.623	196.2
2006	6	21	00:30	21.3	73.4	1.227	174.8
2006	6	21	01:00	21.16	74.3	1.39	162
2006	6	21	01:30	20.97	75.2	1.546	167.9
2006	6	21	02:00	20.79	75.3	1.527	169.8
2006	6	21	02:30	20.63	75.4	1.658	184.4
2006	6	21	03:00	20.18	79.3	1.393	175.7
2006	6	21	03:30	19.87	81.8	1.492	173.6
2006	6	21	04:00	19.62	84.6	1.533	177.5
2006	6	21	04:30	19.44	86	1.704	178.1
2006	6	21	05:00	19.4	85.7	1.277	197.4
2006	6	21	05:30	19.58	83.4	1.135	200.4
2006	6	21	06:00	19.53	83.7	1.129	198.7
2006	6	21	06:30	20.4	77.3	0.96	156.8
2006	6	21	07:00	22.14	67.23	1.044	159.3
2006	6	21	07:30	23.83	59.62	1.498	212.7
2006	6	21	08:00	24.68	58.16	1.625	232.2
2006	6	21	08:30	25.78	52.91	1.428	229.4
2006	6	21	09:00	28.11	41.35	1.063	224.9
2006	6	21	09:30	30.47	31.84	1.058	238.7
2006	6	21	10:00	32.1	25.29	0.976	224.4
2006	6	21	10:30	33.63	25.16	0.905	196.5
2006	6	21	11:00	34.46	25.61	1.274	77.3
2006	6	21	11:30	34.64	25.4	1.849	57.1
2006	6	21	12:00	34.82	25.2	2.127	56
2006	6	21	12:30	35.14	26.36	2.067	55.24
2006	6	21	13:00	35.52	26.58	2.57	41.17
2006	6	21	13:30	35.9	27.77	2.5	38.11
2006	6	21	14:00	35.68	30	2.707	32.88
2006	6	21	14:30	36.46	27.25	2.163	27.17
2006	6	21	15:00	36.43	30.72	2.146	339.6
2006	6	21	15:30	36.99	26.65	1.665	287.4
2006	6	21	16:00	37.32	24.3	2.225	237.2
2006	6	21	16:30	36.59	24.78	2.305	236
2006	6	21	17:00	35.69	25.56	2.59	238.5
2006	6	21	17:30	34.63	26.66	2.453	241.1
2006	6	21	18:00	33.37	27.11	2.122	229.2
2006	6	21	18:30	31.34	30.31	1.955	228.3
2006	6	21	19:00	29.48	32.3	1.839	216.5
2006	6	21	19:30	28.04	32.86	1.558	201.9
2006	6	21	20:00	26.89	34.5	1.476	189.5
2006	6	21	20:30	25.83	37.41	1.405	190.8
2006	6	21	21:00	24.72	43.48	1.763	188
2006	6	21	21:30	24.01	48.25	1.682	174.1
2006	6	21	22:00	23.41	52.6	1.677	171.2
2006	6	21	22:30	22.86	55.89	1.566	179.1
2006	6	21	23:00	22.47	58.8	1.693	178.8
2006	6	21	23:30	22.11	62.91	1.556	173.2
2006	6	22	00:00	21.7	68.08	1.685	173.8
2006	6	22	00:30	21.31	72	1.591	181.3
2006	6	22	01:00	21.07	74	1.601	180.7
2006	6	22	01:30	20.88	75.5	1.731	169.6
2006	6	22	02:00	20.58	78.1	1.884	163.9
2006	6	22	02:30	20.36	79.5	1.683	166.5
2006	6	22	03:00	20.27	79.7	1.606	169.9
2006	6	22	03:30	20.12	80.7	1.682	173.5
2006	6	22	04:00	20.06	80.4	1.516	180.6
2006	6	22	04:30	19.85	82.4	1.862	164.9
2006	6	22	05:00	19.78	83	1.698	176.4
2006	6	22	05:30	19.77	82.8	1.596	173.2
2006	6	22	06:00	19.73	82.8	1.384	177.7
2006	6	22	06:30	20.44	77	1.536	178.2
2006	6	22	07:00	22.12	64.77	1.262	177.5
2006	6	22	07:30	24.4	51.67	1.259	172.7
2006	6	22	08:00	26.65	43.56	1.319	177.9
2006	6	22	08:30	28.53	39.15	1.25	162.7
2006	6	22	09:00	30.55	35.02	0.944	181.2
2006	6	22	09:30	32.21	32.24	0.852	173.3
2006	6	22	10:00	33.77	29.68	0.955	53.29
2006	6	22	10:30	33.81	29.57	1.561	45.9
2006	6	22	11:00	34.22	28.91	1.502	33.73
2006	6	22	11:30	34.96	28.04	1.923	42.13
2006	6	22	12:00	35.74	25.79	2.145	17.36
2006	6	22	12:30	36.17	25.04	2.018	0.855
2006	6	22	13:00	36.19	24.79	2.176	350.4
2006	6	22	13:30	36.72	24.84	2.248	16.77
2006	6	22	14:00	36.45	25.16	2.328	20.63
2006	6	22	14:30	36.54	25.2	2.064	60.45
2006	6	22	15:00	35.94	25.59	1.733	46.05
2006	6	22	15:30	37.1	24.65	1.64	68.14
2006	6	22	16:00	37.67	23.85	2.2	222.1
2006	6	22	16:30	36.96	24.57	2.107	221.8
2006	6	22	17:00	35.91	25.03	2.19	234.9
2006	6	22	17:30	35.2	25.66	2.223	232.2
